VOTER_ID	PIN_HASH	LASTNAME	FIRSTNAME	MIDDLE	SSN	MAILINGADDRESS	ZIP	SMD	SPLIT
582796619	90341cc4bce0e4cb2400e1a42499fed2c78c3755	Lindgren	Ansel	V	NULL	300 / 150 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
700976843	e18b0132526728c3a82ad038a0ef4b9f340516f4	Moore	Roxane	NULL	00003587	300 / 151 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
922435796	586e9191330b6bd946efb045a587194eb6b09e98	Wolf	Davonte	D	00008563	300 / 152 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
641213023	d7f89896eb0780703f1eb8ebafaeaed62090bb4f	Kemmer	Jayden	C	NULL	300 / 153 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
321533726	ad98e3ed164a6faca7b613dbf22e80d4e6f174c2	Deckow	Maxime	V	00003103	300 / 154 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
557373246	f70dd33b63a12fa81356ae835b845fe010179185	West	Aidan	W	00002809	300 / 155 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
712898406	af1334f3e17fd179451396c6ca0f0b70aec1ea1a	Lueilwitz	Mozell	C	00007299	300 / 156 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
646976657	c217f0dfcacea61c3438616bcff214525b01495d	Streich	Destiney	S	00001126	300 / 157 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
721792411	7be51c92b86a973c95f3e38dd389e15fb461eeb4	Quigley	Fred	D	00000414	300 / 158 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
176778326	9d7efd125ceaa75298575d1345f4a32f7f0b2e6c	Carroll	Torrance	D	00000977	300 / 159 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
360025595	a6bfb8493d8707680ffa26789ab452d280521f53	Sanford	Frances	R	00002422	300 / 160 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
917651201	90e51b6f40d52ffa8eba4f34448bf2f730fbf623	Lakin	Deron	F	00002179	300 / 161 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
387354844	d09697f4c699c85b42ecf5774e0b999f28957bf7	Muller	Chester	W	00005439	300 / 162 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
355518884	8cecd82d158f9d82da3754363ebb827256d6641b	Armstrong	Marcellus	D	NULL	300 / 163 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
445992347	a14a00e8d60b9f96265bf763f9a0cc6d59a812dd	Kiehn	General	Z	00003283	300 / 164 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
219638083	2abcc8d509cad252370c8cbefddca5093acc59c4	Hamill	Moriah	G	00007739	300 / 165 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
262773038	afa1c78fb452b9e46ee0bb756ff92bd9cc5af1a0	Abshire	Crystel	Q	NULL	300 / 166 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
077995693	aea466e7f7f1eb3fd8e9f85af799d8e742c2d302	Hartmann	Vivian	D	00009124	300 / 167 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
498200093	dd8d83f4a149a0cdcd02b2a5b89eefafd83cfe03	Boyle	Magnus	N	00003102	300 / 168 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
497246883	ea8233636b2d051412b522fad7acddd71cc4f6ba	Okuneva	Timmothy	Y	00002206	300 / 169 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
668383393	e406b54c8c177baa24de2a8ec17c6895ed04d232	Morar	Yessenia	L	00005733	300 / 170 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
023258608	cb90e44a87350e9276740b24da571a2e580ef564	Kuhlman	Pearl	L	00009064	300 / 171 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
661693386	b7f6a331d951b3ca56e4776996136329211c149d	Jacobs	Modesta	X	00009022	300 / 172 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
472070439	6bbacee1308fa09cd4347bdb391b47b0f4cb88f8	Brakus	Ila	Z	00000015	300 / 173 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
021288160	9c08940e4ac64c702bfdc4be4a8b04834a295a57	Eichmann	Jacquelyn	O	00009900	300 / 174 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
104331372	bfe029e9147db559d9c8370aeb2f7b91a27d9c55	Parisian	Diana	Z	00002340	300 / 175 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
829789158	9b5c1d7cecb8c3528714a6f36459116f473352ce	Ryan	Abel	NULL	00005295	300 / 176 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
237847525	5fc62959fbfaa7512df55e3005c35f60448f8a70	Abshire	Jimmy	S	00008981	300 / 177 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
957266177	ea544e270243dd9c126c5596dad6bf1b3abe50f6	Volkman	Jules	Z	00005373	300 / 178 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
561702969	6f86b791067f4460524870dbfe0faa9e08eff655	Reichert	Baby	J	00005422	300 / 179 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
057255470	c3414bfc65d2941fe6386ca69a38b2b47364042e	Braun	May	P	00005796	300 / 180 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
663621689	d4a873e46eaa4b7c8b91920e2ae004b97a97a65b	Kreiger	Brain	F	NULL	300 / 181 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
169445386	6c8c7f6ae7329288ca7f8f97af4a87f308d99d99	Kilback	Lourdes	K	00002751	300 / 182 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
639198635	117ee4f54eb28bdeb2915d8d98278f63e688a8a1	Kris	Lacy	O	00000919	300 / 183 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
212389154	3c95db016b7366a3b240049d52ed03b483ad2224	Kertzmann	America	N	00002425	300 / 184 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
703369503	ad0c5100379f736faa4a925dff94c62b74251854	Balistreri	Aimee	Z	00005932	300 / 185 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
527561873	486a102630421d0dd5a0469d365cf0c5fb913d2e	Krajcik	Jazlyn	NULL	NULL	300 / 186 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
482883043	c4440f2c3f0282dd5220bec01f91d0af8ceab8aa	Jacobi	Loyce	H	00003820	300 / 187 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
077158153	95eaa6677ab6f76c499c50da63cd12fd4fa5fee4	Flatley	Kris	Y	00004723	300 / 188 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
202638959	824b07725a6b0a0dc2b29cbba968dd8d032fd017	Nienow	Pascale	NULL	00001207	300 / 189 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
616979532	3dac35d7e02b9bbe1556bb08359df4e3cbe14908	Zboncak	Effie	K	00008804	300 / 190 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
467468639	411a77c5b8843fa34196311839859e08eab6fa7d	Ondricka	Ulises	B	00006360	300 / 191 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
425505344	55b5b15dcef3ee5f77a49b275020daef53b37363	Bogisich	Dawson	S	00002072	300 / 192 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
376046510	389e0f103925f585df6060087bb4e00a16af74f1	Spinka	Carissa	C	00009923	300 / 193 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
088597668	a959b7719d175ce152ff7f903a010e7e16aeb5a6	Jacobs	Barton	C	00006739	300 / 194 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
142948702	7f70ea9686a3644987dadb0be53b6458e438bbaa	VonRueden	Trisha	S	00001253	300 / 195 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
707140147	864f96d6ca3de2b568c31aff5d177c7bfc267454	Herzog	Onie	O	NULL	300 / 196 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
103633461	3bd8c3c9a9eb1001122b2d842aaa8117746660ea	Hintz	Ludie	Q	00009242	300 / 197 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
004139593	05527671174b1cb14edb188d26302be712426ef0	Pollich	Sheridan	H	00007962	300 / 198 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
254149691	469ddd707ca9c01761b95a1872d11e073e2900bb	Cartwright	Lera	V	00003020	300 / 199 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
075066813	e5ffc959b77a6d50525b1f80e29b403836a9ea18	Blanda	Fabian	K	00001357	300 / 200 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
938199743	7b2901e17cc50327acada3a769d412c97ec0924d	Volkman	Adonis	M	00007321	300 / 201 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
978913972	489b0170168880755da2e06b7a245a87a7ba9449	Purdy	Hoyt	I	00000447	300 / 202 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
645628373	6d0bc1a8c7bd6517e04ba05e0e7a3c62a6fb50c9	Donnelly	Nathen	I	NULL	300 / 203 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
505002942	c69a71ef07ca22e5f98a30d70eb03619d6fc2dc4	Koch	Alexandrea	NULL	00003977	300 / 204 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
253171765	29749edcbfd4caa0710a6e86b5b7e428b85e7aaf	Krajcik	Lynn	M	NULL	300 / 205 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
306072216	f6c830d8854f0c07d003c0e7c3a739a3b2f9f9c9	Deckow	Garnet	Y	00004570	300 / 206 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
402716522	a41e0d8734db907482c251f4651c8ef04c9dcde3	Jerde	Liliana	O	NULL	300 / 207 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
516426903	fc4891287bc577f06e8dd7e69bb5ba884c1b79d5	Mohr	Kareem	H	00000110	300 / 208 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
330406601	2a97b8e65d2eeefd2fb2271707b4d733898d2785	Stokes	Princess	NULL	00003782	300 / 209 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
500927323	adb54b3f3dd4f082d8bac66c6d69c7f8cc5da581	Pfeffer	Jedediah	J	00003871	300 / 210 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
477397587	f65f2db8a73d6fe10d3904a1f9841f53132b4555	Schmitt	Timothy	R	00009565	300 / 211 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
750640247	0b6b15a16335d20f06f39c2d61692b53c2646934	Schultz	Elmira	U	00009222	300 / 212 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
353650271	3907d271925b764f71d350b39b2db07b726b20a6	Kuhn	Kirk	H	00009696	300 / 213 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
480031890	7279466cf447dbddc00829d003a6e087cbf517b6	Anderson	Wilford	Q	NULL	300 / 214 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
443760040	7a50466553794b134fd9407c879f4fa13f0cac24	Klocko	Gina	C	00002591	300 / 215 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
486640276	c9448afae640a4bc19e48750c633e97f181e7ca0	Dietrich	Margarete	O	00007447	300 / 216 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
717322551	5c1b65fe1f3ea52c2e51c5b8154444be6bff0fdb	Predovic	Name	W	00006829	300 / 217 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
027985444	bedd936571165b90c1258060b8ac117b75529e59	Raynor	Anabel	G	00000349	300 / 218 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
714140290	301e257c8c85a8bb8bad88d2c36e4612181ee53f	Wunsch	Gerald	I	00002318	300 / 219 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
048546230	07bfaf5b17b817f015696d33b96ae4a26271de1b	Dickinson	Mozelle	B	00009547	300 / 220 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
727790645	3ae2b7b2cce449d2ba7f138485df213654447e6f	Franecki	Cathy	M	00002922	300 / 221 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
887231409	7bddb24a849b9cfd119fe50c7bd0186e4fb0cdc6	Sanford	Berneice	E	00003473	300 / 222 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
138988631	39f6dd8175d7c82c249bbbe9048b798a4c5844ec	Langosh	Tracey	F	NULL	300 / 223 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
749813448	628949765e4352b44875e384a427c8d169060f55	Pouros	Sim	T	00009056	300 / 224 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
022611988	945329c8dbc6e235f8ecf234e4fd971013794758	Witting	Delbert	V	00005893	300 / 225 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
944239110	cdd66704089a7d46759cfbe126da110e1a9b551d	Johnston	Margarette	H	00001111	300 / 226 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
577520906	662966653dff254e7377f98ae1973c9f4ffa2f8d	Ziemann	Nicolette	R	00006872	300 / 227 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
630453273	67cd29fa9c8d37d871fed81af05091a7dd268e72	Bradtke	Russel	R	00006151	300 / 228 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
826679874	799d62a82f2463daba48c1d022bcb8273a651d01	Boehm	Afton	H	00003109	300 / 229 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
072447257	b62d711c23e3446a694d44be8eb40d8210dd5700	Zboncak	Milton	Q	00002763	300 / 230 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
686081772	325e6b7b65be5c1eecbff9160c1bd59bbeff9839	Jakubowski	Tyrese	Z	00005719	300 / 231 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
277875084	3c03cef1d09d042f4b3f55f0710f83a42ff7e891	Prosacco	Keeley	U	NULL	300 / 232 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
921280145	2cfbf1147d636a51d82e7fa522b81f5278ae9201	Stehr	Elouise	N	NULL	300 / 233 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
436956422	27dca5784bf78b67a341c4944505ef7b48cb2f2c	Renner	Terrance	X	00006305	300 / 234 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
932323797	bf0abb7e7907cff177ba8dee28328bad2580265c	Botsford	Yasmin	J	00005989	300 / 235 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
201549724	ccfae48da51d9827b06e04fd3cf424854114ceda	Bradtke	Aubree	Q	00004901	300 / 236 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
618441202	10ecad891c184814c340a6cdd5069ec1dd74886d	Yost	Pete	Y	NULL	300 / 237 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
459703338	763385976199e7f0c49384aad7c73667093c2ca4	Gusikowski	Adell	O	00001961	300 / 238 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
167533252	2040303663938706781ba55bba23fe47f0bc2549	Zemlak	Lorenz	N	00005956	300 / 239 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
383255341	5026fbadc2551b3816a98c60b04c6871264b99ef	Waelchi	Juwan	Z	00004707	300 / 240 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
438581276	b2f58d4101b94fcf7958863c1ebbc1cf1662d080	Wisozk	Cortney	H	00007039	300 / 241 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
245763197	9e2af7042834c0a02e3618801e6937935b60de09	Okuneva	Flavie	Y	00004502	300 / 242 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
075314545	f07192458efea6ddf852ed4111ec426d69e8b39a	Carter	Imelda	R	00009324	300 / 243 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
758861319	98a191d353173472c35669f1fa9e552a0e30122b	Ortiz	Adrianna	R	00003040	300 / 244 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
016179853	520624aabaf02afa5c431a2d69998d3b41a67fa5	Bayer	Carmen	I	00006918	300 / 245 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
242533428	8c5dface69b11d828bdec386ff9cd4372f32857f	Abbott	Arnaldo	X	00009594	300 / 246 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
476255809	99140b0fff5f816bcf1a1b866a57af0202f04ae1	Ward	Nora	J	00008227	300 / 247 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
401406755	0644c338e954a2790347d30ca06f2446e4b3e85f	Harber	Fredrick	U	00001619	300 / 248 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
613739986	703e89da62eb64b1b3bea287a4a75dd234f5d6e5	Klocko	Tatum	E	00009938	300 / 249 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
808681844	304963ddf2abe25a874cb96e88869b3f6df4c6df	Upton	Jayden	Y	00002032	300 / 250 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
617501749	7693217c217b58c3b7c24ccec8fd4d3d67496c53	Schiller	Jessica	P	00007845	300 / 251 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
096395826	766ed6b7a72d3e1ff188289d38a65f6178dcfea2	Robel	Melvin	R	00003812	300 / 252 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
490465312	15e4e69173848878130fafc2d16c584c647a510f	Ernser	Akeem	X	NULL	300 / 253 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
851639207	2e7907d8cd3f60146958d827f1b978d36e123755	Marks	Cortez	D	NULL	300 / 254 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
890306805	e07dfc088eb2d5f25f309a9b57338dd7ad443c9c	Effertz	Zoe	I	00000014	300 / 255 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
807595580	ef1374702a7233976562e9fe35b38fcb1615ce94	Torp	Idella	NULL	NULL	300 / 256 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
836894106	45355d4e5e2cb87d0dd0a1adc527709399265393	Robel	Wade	Y	00006722	300 / 257 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
575701547	004a381446246e40787388677d3a23ca9444c5c0	Kassulke	Lera	P	00005223	300 / 258 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
493962691	3ce6443cd6a42f30ad5fb212a571def9f1a3e9fc	Daniel	Zechariah	P	00000901	300 / 259 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
158627732	def182d4f66ef03e05bffdd0de7823a32b9233c8	Welch	Jefferey	Y	00004212	300 / 260 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
452171067	a600526d47072022b5b260d5745b77ebb3db5eb4	Predovic	Kennedi	C	00008585	300 / 261 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
850523513	df57fd9a63689582e78348d3dd186b79ce7d27c5	Turner	Earline	K	00008770	300 / 262 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
270542215	4cb6979573d9f2a9f60cc7c084b53cd34fc4cb00	Berge	Curtis	M	00000063	300 / 263 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
318093565	f99c6ad0ec522259a71eb036566b8d55cd39b833	Abbott	Bernadette	F	00003084	300 / 264 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
178898496	1d46daeb7f5879c7d3b1e02009c8b1adb77385f4	Ledner	Michale	T	00009093	300 / 265 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
788047323	e56e2e86e1fdd42585a3ff86705cebd567c78948	Kilback	Maya	Y	00008161	300 / 266 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
599277728	c65e0145ed5fc8b0ff31470b3e24c3eb7c2da2c5	Altenwerth	Brooklyn	B	NULL	300 / 267 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
670203774	0f842b2b3a08c461b91fceb5dc52d89b5c836e20	Hamill	Laurianne	G	NULL	300 / 268 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
350691027	e89120ce956f5f9ab9f620bc76efa17a424a88dd	Lockman	Avery	P	00007345	300 / 269 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
260151220	4b7d403d73c1de7c03b8fb85ea146ff847ff342f	Wiegand	Cyril	B	00002023	300 / 270 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
218430239	b492a20b343617a88aab5ffaf137e643f4193bc1	Auer	Vince	R	NULL	300 / 271 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
250000930	c410dda52c5abed18dcc0115adb3ab3ecf1cd044	Hettinger	Guiseppe	W	00003354	300 / 272 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
886869250	26a1f6c3fab47e33ee125aeca8fc0b861b09de90	Larkin	Geo	B	00006459	300 / 273 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
452227833	c7f87cf3b48da2861fb492e8a213b0db1dc1527a	Swift	Thalia	P	00001653	300 / 274 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
001969390	71c58ba0bafada1e23c933486e04510d5dd52252	Bernier	Antwon	X	00004107	300 / 275 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
113490483	4eb80bcc0a6ef855c594e666a6c66f75c424b43f	Reichert	Natalie	T	00000763	300 / 276 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
919570139	7b349b821662888319371e842373b2865a5a2701	Medhurst	Damion	W	00002384	300 / 277 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
692765982	57ac4e970ec247db912646dac24db319c49befa3	McCullough	Zachary	U	00009058	300 / 278 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
530760255	03edbb4bf400d70b2c10f87495228ff376c522cc	Nienow	Lafayette	K	00006764	300 / 279 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
305591082	02b6b3f277f3e8f733e70204b6fc1e09f4733d0a	McCullough	Rasheed	B	00008830	300 / 280 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
733667868	c417e5d66ccae967f77c9020ffad7c44a4833805	Ratke	Alvina	N	00008465	300 / 281 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
521069318	a50effb8789075adf75ee322fb8b6547393d4122	Leannon	Laney	P	00006604	300 / 282 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
413880803	706d88569bbc707ebe65db5d5c9d1a2a04a19654	Jacobson	Anabel	Z	00002862	300 / 283 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
300935672	bdd2440333244f7fe22b7ee940dbcdaa9ee3ed54	Labadie	Terrell	H	00002068	300 / 284 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
610663279	e7247fd55e425c34888e3db6dc70ff1f3907fbb6	Quigley	Justyn	NULL	00004192	300 / 285 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
223581897	9ccceff443ca9f3032a992028dfba95d217dc595	Doyle	Beryl	B	00005178	300 / 286 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
404457179	90afef41833320ff95fec9a0845a0a8711985c29	Cassin	Cyrus	W	00006520	300 / 287 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
955699096	2e22a5cf6cbb69b0d1242c9cf00b0fdbc0d4d12a	Effertz	Rhea	N	00002060	300 / 288 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
574493580	11ebe02c797e9af389aad8cf26a97d3fafe3933b	Walker	Kamren	I	00005122	300 / 289 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
799850445	848169c384395f6270e21c1e2ade2db8a5ff8dcc	Mann	Lillian	J	NULL	300 / 290 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
973542575	6f38ece813b29bfc545bb48a0ee12dbfe1cce85f	Olson	Rory	O	00005688	300 / 291 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
360837578	14a1869349febe4b1a98cb234809206f16db5277	Fadel	Nathanael	Y	00005706	300 / 292 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
497713639	10ca20bcf00d73d701e0d85a57304f487f2793d1	Kohler	Monserrat	K	00009129	300 / 293 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
952922706	d4b5d8112e52a5bf2430ae2adf6da34f02daae76	Brekke	Beulah	J	00006829	300 / 294 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
099040979	1cd1b7c5df7127d2b04ba2837e78c3401f89238a	Gibson	Delphia	Q	00009208	300 / 295 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
430628125	809842cd7eb3421c71d5960cbf7c81ffc06908f9	Walter	Charlene	J	00006873	300 / 296 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
160896788	122e9c8fd7a3f2f10354ad3e1bcb3806a9d32b1c	VonRueden	Obie	Q	00006514	300 / 297 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
192227011	718c5245a343b11a7d5e7238a4590640f8173730	Raynor	Lenna	S	00002223	300 / 298 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
659506464	d7e1ab8e4dfebea253c5d50d709c47cf8bd86d55	Schoen	Mallory	C	00006422	300 / 299 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
973372011	05e16b167c29dd8e7269c5de001247f9c6b8428b	Huel	Adah	Y	00006006	300 / 300 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
784686580	c32ab8fc1a26a778d6ac0f32c46eff40717a6784	Christiansen	Oda	A	00002996	300 / 301 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
915947590	41b5d8cc575476959fcca7808c3baed7094a137d	Abbott	Forest	T	00001825	300 / 302 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
465641908	cc0e111b3404bb00dd35751373c2144b087bfa88	Adams	Lavina	C	00008838	300 / 303 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
214859481	c55f50884d772cfd7b33a89c8e1ca933e793667a	Prohaska	Twila	M	00001021	300 / 304 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
633592974	0f5fe967267fd5cc133f08c7c45470c1f33ac9ce	Yundt	Norene	C	00008266	300 / 305 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
588252737	d18852e43064dd34318ff5641de3ebf69e387530	Jacobi	Dean	V	00008171	300 / 306 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
943291384	5acca1780a80001f49a550c428c3c93381024834	Jast	Lilyan	S	00006656	300 / 307 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
957021374	dc9a696c5c844b23431d145d4d4f547fd48a9a84	Shields	Leta	S	00000804	300 / 308 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
543541329	b1645b2ea588153e3931cf0972729c584ddf0995	Muller	Michaela	Q	00008877	300 / 309 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
689133811	91abf65a2182fe0e0600e332d71b3dcbc544232b	Zboncak	Geovanni	S	00007021	300 / 310 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
252691011	51da3d7fb3f632b0c977bbfe8ff1c3ea07f7245d	Skiles	Jerrod	C	NULL	300 / 311 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
442027533	aa19514f6bfb7aab60fc63943decc744674789a9	Gorczany	Joyce	NULL	00008630	300 / 312 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
653738544	d5a1f8d38ede0eca739877c80afaff4cd0611d97	Walter	Riley	X	00008642	300 / 313 COWPER ST, WASHINGTON DC 20007	20007	3B05	11 00
